,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{988}$,-13.082752020084536,19.258548411604984,263.2967281732293,"[-13.082752020084536, 19.258548411604984]","[-13.082752020084536, 19.258548411604984, 263.2967281732293]"
$X_{989}$,9.759467916391102,-11.862313551960844,-138.4723559919243,"[9.759467916391102, -11.862313551960844]","[9.759467916391102, -11.862313551960844, -138.4723559919243]"
$X_{990}$,13.633710518909517,3.3972749262258475,-36.67654953765424,"[13.633710518909517, 3.3972749262258475]","[13.633710518909517, 3.3972749262258475, -36.67654953765424]"
$X_{991}$,-8.415850975517682,16.213906959980797,180.3058403117264,"[-8.415850975517682, 16.213906959980797]","[-8.415850975517682, 16.213906959980797, 180.3058403117264]"
$X_{992}$,-7.013539256989535,-13.925225922709679,-79.69450442295975,"[-7.013539256989535, -13.925225922709679]","[-7.013539256989535, -13.925225922709679, -79.69450442295975]"
$X_{993}$,-12.401708744630149,3.8024684063053797,118.45116341698728,"[-12.401708744630149, 3.8024684063053797]","[-12.401708744630149, 3.8024684063053797, 118.45116341698728]"
$X_{994}$,4.067422795268733,6.372857668180426,76.3275353807491,"[4.067422795268733, 6.372857668180426]","[4.067422795268733, 6.372857668180426, 76.3275353807491]"
$X_{995}$,-18.151045556288633,9.754532906069699,160.60632326936616,"[-18.151045556288633, 9.754532906069699]","[-18.151045556288633, 9.754532906069699, 160.60632326936616]"
$X_{996}$,15.132479116616011,6.829746903165574,-41.29505913574833,"[15.132479116616011, 6.829746903165574]","[15.132479116616011, 6.829746903165574, -41.29505913574833]"
$X_{997}$,-13.447730236514715,-0.5721155536728908,56.38392005157726,"[-13.447730236514715, -0.5721155536728908]","[-13.447730236514715, -0.5721155536728908, 56.38392005157726]"
$X_{998}$,-10.0092897343923,17.89630268739203,253.36536369239118,"[-10.0092897343923, 17.89630268739203]","[-10.0092897343923, 17.89630268739203, 253.36536369239118]"
$X_{999}$,14.16814442340543,1.7586604272721154,-37.409310540064254,"[14.16814442340543, 1.7586604272721154]","[14.16814442340543, 1.7586604272721154, -37.409310540064254]"
$X_{1000}$,4.271282151282627,-11.20385342817718,-172.9429725588884,"[4.271282151282627, -11.20385342817718]","[4.271282151282627, -11.20385342817718, -172.9429725588884]"
