,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{1180}$,9.63978909583437,4.37708142093625,39.176938873210624,"[9.63978909583437, 4.37708142093625]","[9.63978909583437, 4.37708142093625, 39.176938873210624]"
$X_{1181}$,6.184755621784113,-4.569402448657517,-44.72364182255906,"[6.184755621784113, -4.569402448657517]","[6.184755621784113, -4.569402448657517, -44.72364182255906]"
$X_{1182}$,16.069338788479904,13.52441513074325,58.933067025353324,"[16.069338788479904, 13.52441513074325]","[16.069338788479904, 13.52441513074325, 58.933067025353324]"
$X_{1183}$,-2.8880592940067444,-11.052525418184661,-24.406336449312054,"[-2.8880592940067444, -11.052525418184661]","[-2.8880592940067444, -11.052525418184661, -24.406336449312054]"
$X_{1184}$,-17.75395704829659,-13.870423419588107,-7.321705224288403,"[-17.75395704829659, -13.870423419588107]","[-17.75395704829659, -13.870423419588107, -7.321705224288403]"
$X_{1185}$,13.581911744617749,0.9932582139719841,-37.649511615071546,"[13.581911744617749, 0.9932582139719841]","[13.581911744617749, 0.9932582139719841, -37.649511615071546]"
$X_{1186}$,-1.6515164823565627,15.905127218624735,84.52084087280643,"[-1.6515164823565627, 15.905127218624735]","[-1.6515164823565627, 15.905127218624735, 84.52084087280643]"
$X_{1187}$,9.161273897663659,-10.326500373999924,-111.02545736320639,"[9.161273897663659, -10.326500373999924]","[9.161273897663659, -10.326500373999924, -111.02545736320639]"
$X_{1188}$,18.252283471651765,-15.742720706397147,-124.33781557543381,"[18.252283471651765, -15.742720706397147]","[18.252283471651765, -15.742720706397147, -124.33781557543381]"
$X_{1189}$,-19.731584340309112,-11.639829816438816,22.385452158601943,"[-19.731584340309112, -11.639829816438816]","[-19.731584340309112, -11.639829816438816, 22.385452158601943]"
$X_{1190}$,-1.3992647719557105,17.63393207027613,143.86833479199325,"[-1.3992647719557105, 17.63393207027613]","[-1.3992647719557105, 17.63393207027613, 143.86833479199325]"
$X_{1191}$,-1.6219251028741013,-18.547206988538836,-118.07650719810238,"[-1.6219251028741013, -18.547206988538836]","[-1.6219251028741013, -18.547206988538836, -118.07650719810238]"
$X_{1192}$,-11.45584086359436,7.604083998879581,102.09205236050038,"[-11.45584086359436, 7.604083998879581]","[-11.45584086359436, 7.604083998879581, 102.09205236050038]"
$X_{1193}$,15.564629582786694,13.998901932375489,44.32896245416792,"[15.564629582786694, 13.998901932375489]","[15.564629582786694, 13.998901932375489, 44.32896245416792]"
$X_{1194}$,18.707947997150548,-4.8440114840592265,-50.48073788594046,"[18.707947997150548, -4.8440114840592265]","[18.707947997150548, -4.8440114840592265, -50.48073788594046]"
$X_{1195}$,17.82062561883339,9.846652640519842,1.289876532840645,"[17.82062561883339, 9.846652640519842]","[17.82062561883339, 9.846652640519842, 1.289876532840645]"
$X_{1196}$,-9.153818869378068,-19.180872176045032,-17.92293484479569,"[-9.153818869378068, -19.180872176045032]","[-9.153818869378068, -19.180872176045032, -17.92293484479569]"
$X_{1197}$,-13.54604220451404,10.761907446279064,95.2659373858169,"[-13.54604220451404, 10.761907446279064]","[-13.54604220451404, 10.761907446279064, 95.2659373858169]"
$X_{1198}$,-18.92124629974408,-15.31857890423893,28.094616420473873,"[-18.92124629974408, -15.31857890423893]","[-18.92124629974408, -15.31857890423893, 28.094616420473873]"
$X_{1199}$,10.551228142441808,15.8288741518285,12.346934377271886,"[10.551228142441808, 15.8288741518285]","[10.551228142441808, 15.8288741518285, 12.346934377271886]"
$X_{1200}$,-16.668536173061725,10.377086689871405,85.16298423691607,"[-16.668536173061725, 10.377086689871405]","[-16.668536173061725, 10.377086689871405, 85.16298423691607]"
$X_{1201}$,-17.645459940277973,6.594275427569556,75.77582547109789,"[-17.645459940277973, 6.594275427569556]","[-17.645459940277973, 6.594275427569556, 75.77582547109789]"
$X_{1202}$,12.759178692946882,15.528991332408452,17.520644765156014,"[12.759178692946882, 15.528991332408452]","[12.759178692946882, 15.528991332408452, 17.520644765156014]"
$X_{1203}$,12.97874006757607,-7.619899836471408,-67.15593389227493,"[12.97874006757607, -7.619899836471408]","[12.97874006757607, -7.619899836471408, -67.15593389227493]"
$X_{1204}$,11.985026753197833,9.844604008252716,17.628236734686727,"[11.985026753197833, 9.844604008252716]","[11.985026753197833, 9.844604008252716, 17.628236734686727]"
$X_{1205}$,3.0156432814493996,-0.8055072548885178,-18.820138766090203,"[3.0156432814493996, -0.8055072548885178]","[3.0156432814493996, -0.8055072548885178, -18.820138766090203]"
$X_{1206}$,-13.41704813290161,14.713660311313895,128.91380668319786,"[-13.41704813290161, 14.713660311313895]","[-13.41704813290161, 14.713660311313895, 128.91380668319786]"
$X_{1207}$,0.7689811075627659,-0.07615900507097706,49.385482785621974,"[0.7689811075627659, -0.07615900507097706]","[0.7689811075627659, -0.07615900507097706, 49.385482785621974]"
$X_{1208}$,-3.9933267876708847,13.15188441884785,109.74786620324859,"[-3.9933267876708847, 13.15188441884785]","[-3.9933267876708847, 13.15188441884785, 109.74786620324859]"
$X_{1209}$,-10.186093172063813,9.300987077722525,103.71430594243783,"[-10.186093172063813, 9.300987077722525]","[-10.186093172063813, 9.300987077722525, 103.71430594243783]"
$X_{1210}$,-4.151627845122823,17.86063319863254,121.66293890058013,"[-4.151627845122823, 17.86063319863254]","[-4.151627845122823, 17.86063319863254, 121.66293890058013]"
$X_{1211}$,-14.919629581446152,13.948645525460364,128.8909711671734,"[-14.919629581446152, 13.948645525460364]","[-14.919629581446152, 13.948645525460364, 128.8909711671734]"
$X_{1212}$,10.629952055004853,7.422309380947375,8.82016996220037,"[10.629952055004853, 7.422309380947375]","[10.629952055004853, 7.422309380947375, 8.82016996220037]"
$X_{1213}$,-8.830831395001514,-18.94664349575102,-77.45123438236163,"[-8.830831395001514, -18.94664349575102]","[-8.830831395001514, -18.94664349575102, -77.45123438236163]"
$X_{1214}$,8.840058127376132,-1.6072299257581761,-59.259599529059834,"[8.840058127376132, -1.6072299257581761]","[8.840058127376132, -1.6072299257581761, -59.259599529059834]"
$X_{1215}$,-12.099507333833653,11.803303053523258,61.5526784230604,"[-12.099507333833653, 11.803303053523258]","[-12.099507333833653, 11.803303053523258, 61.5526784230604]"
$X_{1216}$,-11.559107148384374,-14.880961818439484,-64.64191085013212,"[-11.559107148384374, -14.880961818439484]","[-11.559107148384374, -14.880961818439484, -64.64191085013212]"
$X_{1217}$,-11.256188473179204,10.582804405798178,139.7789440972954,"[-11.256188473179204, 10.582804405798178]","[-11.256188473179204, 10.582804405798178, 139.7789440972954]"
$X_{1218}$,-5.3433865211792675,8.085259673639445,51.13347888589651,"[-5.3433865211792675, 8.085259673639445]","[-5.3433865211792675, 8.085259673639445, 51.13347888589651]"
$X_{1219}$,-18.697154538514148,8.682470641841135,93.85279949060711,"[-18.697154538514148, 8.682470641841135]","[-18.697154538514148, 8.682470641841135, 93.85279949060711]"
$X_{1220}$,15.581419930013759,-12.103529340508938,-80.06397661205318,"[15.581419930013759, -12.103529340508938]","[15.581419930013759, -12.103529340508938, -80.06397661205318]"
$X_{1221}$,-10.33532828912572,-11.452431922397839,-68.28047962435812,"[-10.33532828912572, -11.452431922397839]","[-10.33532828912572, -11.452431922397839, -68.28047962435812]"
$X_{1222}$,-5.214048852189247,4.3437649227638175,24.94820721123299,"[-5.214048852189247, 4.3437649227638175]","[-5.214048852189247, 4.3437649227638175, 24.94820721123299]"
$X_{1223}$,-14.776579925007955,-0.4427202683044307,21.74757643938605,"[-14.776579925007955, -0.4427202683044307]","[-14.776579925007955, -0.4427202683044307, 21.74757643938605]"
$X_{1224}$,13.653635397271373,3.2789640373036946,-48.08753428773102,"[13.653635397271373, 3.2789640373036946]","[13.653635397271373, 3.2789640373036946, -48.08753428773102]"
$X_{1225}$,9.79080999014959,-16.112311317260275,-62.49100882325874,"[9.79080999014959, -16.112311317260275]","[9.79080999014959, -16.112311317260275, -62.49100882325874]"
$X_{1226}$,14.076706331278366,-15.949236209091048,-153.0762445950706,"[14.076706331278366, -15.949236209091048]","[14.076706331278366, -15.949236209091048, -153.0762445950706]"
$X_{1227}$,14.331521823179791,-19.65614302096721,-96.44944144805467,"[14.331521823179791, -19.65614302096721]","[14.331521823179791, -19.65614302096721, -96.44944144805467]"
$X_{1228}$,5.562834628839475,-3.702903087416697,-21.255511656673075,"[5.562834628839475, -3.702903087416697]","[5.562834628839475, -3.702903087416697, -21.255511656673075]"
$X_{1229}$,-6.377644062003203,-11.573849016312225,-74.10665375904478,"[-6.377644062003203, -11.573849016312225]","[-6.377644062003203, -11.573849016312225, -74.10665375904478]"
$X_{1230}$,11.970485110935257,-19.53314763848536,-146.8174499051987,"[11.970485110935257, -19.53314763848536]","[11.970485110935257, -19.53314763848536, -146.8174499051987]"
$X_{1231}$,-13.285415348431965,9.627678296551721,131.73863194415725,"[-13.285415348431965, 9.627678296551721]","[-13.285415348431965, 9.627678296551721, 131.73863194415725]"
$X_{1232}$,-0.4351169012143288,-12.601047714795165,-74.72771382678192,"[-0.4351169012143288, -12.601047714795165]","[-0.4351169012143288, -12.601047714795165, -74.72771382678192]"
$X_{1233}$,0.5393716195267118,-8.491218659765405,-56.281321756337604,"[0.5393716195267118, -8.491218659765405]","[0.5393716195267118, -8.491218659765405, -56.281321756337604]"
$X_{1234}$,-6.346540441822484,9.092688032779918,95.94992378681978,"[-6.346540441822484, 9.092688032779918]","[-6.346540441822484, 9.092688032779918, 95.94992378681978]"
$X_{1235}$,-9.055596456099222,-9.659641142408436,-52.61706968830109,"[-9.055596456099222, -9.659641142408436]","[-9.055596456099222, -9.659641142408436, -52.61706968830109]"
$X_{1236}$,-9.413703666396454,0.031926960833111195,84.53673404624489,"[-9.413703666396454, 0.031926960833111195]","[-9.413703666396454, 0.031926960833111195, 84.53673404624489]"
$X_{1237}$,18.52649979954603,4.263356706258406,10.15177660530091,"[18.52649979954603, 4.263356706258406]","[18.52649979954603, 4.263356706258406, 10.15177660530091]"
$X_{1238}$,12.018181783953267,-10.680072313725656,-44.07189292269376,"[12.018181783953267, -10.680072313725656]","[12.018181783953267, -10.680072313725656, -44.07189292269376]"
$X_{1239}$,-15.40624463126612,-5.611153687669642,55.06837287293122,"[-15.40624463126612, -5.611153687669642]","[-15.40624463126612, -5.611153687669642, 55.06837287293122]"
$X_{1240}$,-15.477800257300864,18.038425692422685,111.5463303870738,"[-15.477800257300864, 18.038425692422685]","[-15.477800257300864, 18.038425692422685, 111.5463303870738]"
$X_{1241}$,17.448610679311003,14.349051994071054,38.75856272863159,"[17.448610679311003, 14.349051994071054]","[17.448610679311003, 14.349051994071054, 38.75856272863159]"
$X_{1242}$,-11.178445003363958,11.578271023769982,111.11881940816082,"[-11.178445003363958, 11.578271023769982]","[-11.178445003363958, 11.578271023769982, 111.11881940816082]"
$X_{1243}$,5.770698738906095,-15.994712299458547,-115.53490562520273,"[5.770698738906095, -15.994712299458547]","[5.770698738906095, -15.994712299458547, -115.53490562520273]"
$X_{1244}$,12.04219686647248,-3.481147362764922,-60.661221907332546,"[12.04219686647248, -3.481147362764922]","[12.04219686647248, -3.481147362764922, -60.661221907332546]"
$X_{1245}$,-5.338196338729233,13.347699849342455,129.81710456939754,"[-5.338196338729233, 13.347699849342455]","[-5.338196338729233, 13.347699849342455, 129.81710456939754]"
$X_{1246}$,-5.092998368349818,-0.5600140262779476,52.963616210233795,"[-5.092998368349818, -0.5600140262779476]","[-5.092998368349818, -0.5600140262779476, 52.963616210233795]"
$X_{1247}$,9.76660279919562,-0.7818625579944225,-3.458494763724694,"[9.76660279919562, -0.7818625579944225]","[9.76660279919562, -0.7818625579944225, -3.458494763724694]"
$X_{1248}$,17.098868643596333,8.053394048846656,13.228616665407099,"[17.098868643596333, 8.053394048846656]","[17.098868643596333, 8.053394048846656, 13.228616665407099]"
$X_{1249}$,-14.01345372014211,18.55753913540432,180.81859893900543,"[-14.01345372014211, 18.55753913540432]","[-14.01345372014211, 18.55753913540432, 180.81859893900543]"
$X_{1250}$,17.696468468517935,-8.31863374668636,-125.83729207285558,"[17.696468468517935, -8.31863374668636]","[17.696468468517935, -8.31863374668636, -125.83729207285558]"
$X_{1251}$,-15.82287958383954,-0.05626523999705313,16.469990622583715,"[-15.82287958383954, -0.05626523999705313]","[-15.82287958383954, -0.05626523999705313, 16.469990622583715]"
$X_{1252}$,3.433433417022343,8.93312469705419,63.895616861820606,"[3.433433417022343, 8.93312469705419]","[3.433433417022343, 8.93312469705419, 63.895616861820606]"
$X_{1253}$,1.0801409349606743,18.89133954533723,65.86858025704497,"[1.0801409349606743, 18.89133954533723]","[1.0801409349606743, 18.89133954533723, 65.86858025704497]"
$X_{1254}$,2.2145043216125444,11.711365693989976,37.595991731682105,"[2.2145043216125444, 11.711365693989976]","[2.2145043216125444, 11.711365693989976, 37.595991731682105]"
$X_{1255}$,-19.89696990847731,13.661765962424091,116.6345885115408,"[-19.89696990847731, 13.661765962424091]","[-19.89696990847731, 13.661765962424091, 116.6345885115408]"
$X_{1256}$,-7.377745808872467,-18.990431837010192,-88.12893721966213,"[-7.377745808872467, -18.990431837010192]","[-7.377745808872467, -18.990431837010192, -88.12893721966213]"
$X_{1257}$,-0.4397813809102331,-6.133341848026909,16.903953655917988,"[-0.4397813809102331, -6.133341848026909]","[-0.4397813809102331, -6.133341848026909, 16.903953655917988]"
$X_{1258}$,-18.965522977291556,1.39406893559077,114.55096393638101,"[-18.965522977291556, 1.39406893559077]","[-18.965522977291556, 1.39406893559077, 114.55096393638101]"
$X_{1259}$,-16.216238112442618,10.412425946292188,135.98314165345982,"[-16.216238112442618, 10.412425946292188]","[-16.216238112442618, 10.412425946292188, 135.98314165345982]"
$X_{1260}$,2.573093531039362,17.96888553542945,49.88815067693943,"[2.573093531039362, 17.96888553542945]","[2.573093531039362, 17.96888553542945, 49.88815067693943]"
$X_{1261}$,8.41239281914373,-17.110069051368825,-116.81910816831613,"[8.41239281914373, -17.110069051368825]","[8.41239281914373, -17.110069051368825, -116.81910816831613]"
$X_{1262}$,-5.061989632332313,12.32490054600548,77.77752742958614,"[-5.061989632332313, 12.32490054600548]","[-5.061989632332313, 12.32490054600548, 77.77752742958614]"
$X_{1263}$,9.574747612367371,-0.1636706402676822,24.50835331476327,"[9.574747612367371, -0.1636706402676822]","[9.574747612367371, -0.1636706402676822, 24.50835331476327]"
$X_{1264}$,-10.291196152493418,-1.4367163136971755,-18.341830061397204,"[-10.291196152493418, -1.4367163136971755]","[-10.291196152493418, -1.4367163136971755, -18.341830061397204]"
$X_{1265}$,-15.654798448582788,8.080595902159423,112.88666078009658,"[-15.654798448582788, 8.080595902159423]","[-15.654798448582788, 8.080595902159423, 112.88666078009658]"
$X_{1266}$,-0.06021200501125179,9.987843740900054,100.37615902961767,"[-0.06021200501125179, 9.987843740900054]","[-0.06021200501125179, 9.987843740900054, 100.37615902961767]"
$X_{1267}$,-4.5608801834506885,-17.820033697619454,-49.12320081960223,"[-4.5608801834506885, -17.820033697619454]","[-4.5608801834506885, -17.820033697619454, -49.12320081960223]"
$X_{1268}$,-15.091753228178817,-12.501123364626725,28.208040146093403,"[-15.091753228178817, -12.501123364626725]","[-15.091753228178817, -12.501123364626725, 28.208040146093403]"
$X_{1269}$,19.15502267647853,-17.672112604455336,-175.38692503237945,"[19.15502267647853, -17.672112604455336]","[19.15502267647853, -17.672112604455336, -175.38692503237945]"
$X_{1270}$,13.158746846038966,6.571106244677473,18.80369100572081,"[13.158746846038966, 6.571106244677473]","[13.158746846038966, 6.571106244677473, 18.80369100572081]"
$X_{1271}$,5.522122521707317,5.875340207143751,30.580381290197042,"[5.522122521707317, 5.875340207143751]","[5.522122521707317, 5.875340207143751, 30.580381290197042]"
$X_{1272}$,11.422911817954322,7.698300974774273,36.56443012725204,"[11.422911817954322, 7.698300974774273]","[11.422911817954322, 7.698300974774273, 36.56443012725204]"
$X_{1273}$,3.161224818505751,-9.77933286962848,-66.0667646073875,"[3.161224818505751, -9.77933286962848]","[3.161224818505751, -9.77933286962848, -66.0667646073875]"
$X_{1274}$,-6.181502797266699,11.281330140159586,72.6247670231759,"[-6.181502797266699, 11.281330140159586]","[-6.181502797266699, 11.281330140159586, 72.6247670231759]"
$X_{1275}$,-0.705130832585322,-3.149025834855724,-37.00960480805956,"[-0.705130832585322, -3.149025834855724]","[-0.705130832585322, -3.149025834855724, -37.00960480805956]"
